Available reserves,Date,Hour,Load shedding,Over generation,Reserve Price DA,Reserve Price RT,Reserve shortfall
57.852413,2020-01-18,21,0.0,0.0,,0.0,0
218.622118,2020-01-18,22,0.0,0.0,,0.0,0
357.49128,2020-01-18,23,0.0,0.0,,0.0,0
529.651222,2020-01-18,24,0.0,0.0,,0.0,0
565.937702,2020-01-19,1,0.0,0.0,,0.0,0
483.329192,2020-01-19,2,0.0,0.0,,0.0,0
500.005841,2020-01-19,3,0.0,0.0,,0.0,0
558.965635,2020-01-19,4,0.0,0.0,,0.0,0
588.666915,2020-01-19,5,0.0,0.0,,0.0,0
433.682019,2020-01-19,6,0.0,0.0,,0.0,0
331.885293,2020-01-19,7,0.0,0.0,,0.0,0
96.953666,2020-01-19,8,0.0,0.0,,0.0,0
831.033697,2020-01-19,9,0.0,0.0,,0.0,0
1078.291567,2020-01-19,10,0.0,0.0,,0.0,0
1374.847667,2020-01-19,11,0.0,0.0,,0.0,0
1374.847667,2020-01-19,12,0.0,0.0,,0.0,0
1374.847667,2020-01-19,13,0.0,0.0,,0.0,0
1374.847667,2020-01-19,14,0.0,0.0,,0.0,0
1374.847667,2020-01-19,15,0.0,0.0,,0.0,0
1295.53311,2020-01-19,16,0.0,0.0,,0.0,0
1035.936495,2020-01-19,17,0.0,0.0,,0.0,0
182.093026,2020-01-19,18,0.0,0.0,,0.0,0
2.650113,2020-01-19,19,0.0,0.0,,0.0,0
14.032443,2020-01-19,20,0.0,0.0,,0.0,0
104.518182,2020-01-19,21,0.0,0.0,,0.0,0
228.572921,2020-01-19,22,0.0,0.0,,0.0,0
403.335257,2020-01-19,23,0.0,0.0,,0.0,0
601.080029,2020-01-19,24,0.0,0.0,,0.0,0
691.598103,2020-01-20,1,0.0,0.0,,0.0,0
766.872529,2020-01-20,2,0.0,0.0,,0.0,0
969.356282,2020-01-20,3,0.0,0.0,,0.0,0
1094.896594,2020-01-20,4,0.0,0.0,,0.0,0
975.97342,2020-01-20,5,0.0,0.0,,0.0,0
944.463003,2020-01-20,6,0.0,0.0,,0.0,0
541.44102,2020-01-20,7,0.0,0.0,,0.0,0
77.968308,2020-01-20,8,0.0,0.0,,0.0,0
1067.399718,2020-01-20,9,0.0,0.0,,0.0,0
