Bus,Date,Hour,LMP,LMP DA,Overgeneration,Shortfall
CopperSheet,2020-11-04,16,20.419032,,0.0,0.0
CopperSheet,2020-11-04,17,23.07,,0.0,0.0
CopperSheet,2020-11-04,18,33.947002,,0.0,0.0
CopperSheet,2020-11-04,19,36.123987,,0.0,0.0
CopperSheet,2020-11-04,20,33.947002,,0.0,0.0
CopperSheet,2020-11-04,21,27.75487,,0.0,0.0
CopperSheet,2020-11-04,22,26.324188,,0.0,0.0
CopperSheet,2020-11-04,23,23.206645,,0.0,0.0
CopperSheet,2020-11-04,24,24.617429,,0.0,0.0
CopperSheet,2020-11-05,1,27.050323,,0.0,0.0
CopperSheet,2020-11-05,2,23.129011,,0.0,0.0
CopperSheet,2020-11-05,3,22.968387,,0.0,0.0
CopperSheet,2020-11-05,4,21.287742,,0.0,0.0
CopperSheet,2020-11-05,5,21.287742,,0.0,0.0
CopperSheet,2020-11-05,6,22.968387,,0.0,0.0
CopperSheet,2020-11-05,7,24.617429,,0.0,0.0
CopperSheet,2020-11-05,8,22.492903,,0.0,0.0
CopperSheet,2020-11-05,9,14.191503,,0.0,0.0
CopperSheet,2020-11-05,10,0.0,,0.0,0.0
CopperSheet,2020-11-05,11,0.0,,0.0,0.0
CopperSheet,2020-11-05,12,0.0,,0.0,0.0
CopperSheet,2020-11-05,13,14.191503,,0.0,0.0
CopperSheet,2020-11-05,14,18.861,,0.0,0.0
CopperSheet,2020-11-05,15,19.689677,,0.0,0.0
CopperSheet,2020-11-05,16,20.846104,,0.0,0.0
CopperSheet,2020-11-05,17,21.116774,,0.0,0.0
CopperSheet,2020-11-05,18,30.530146,,0.0,0.0
CopperSheet,2020-11-05,19,36.123987,,0.0,0.0
CopperSheet,2020-11-05,20,30.530146,,0.0,0.0
CopperSheet,2020-11-05,21,25.908442,,0.0,0.0
CopperSheet,2020-11-05,22,24.617429,,0.0,0.0
CopperSheet,2020-11-05,23,23.206645,,0.0,0.0
CopperSheet,2020-11-05,24,20.846104,,0.0,0.0
CopperSheet,2020-11-06,1,22.968387,,0.0,0.0
CopperSheet,2020-11-06,2,19.034194,,0.0,0.0
CopperSheet,2020-11-06,3,18.861,,0.0,0.0
CopperSheet,2020-11-06,4,0.0,,0.0,0.0
CopperSheet,2020-11-06,5,0.0,,0.0,0.0
CopperSheet,2020-11-06,6,18.861,,0.0,0.0
CopperSheet,2020-11-06,7,20.846104,,0.0,0.0
CopperSheet,2020-11-06,8,0.0,,0.0,0.0
CopperSheet,2020-11-06,9,0.0,,0.0,0.0
CopperSheet,2020-11-06,10,0.0,,0.0,0.0
CopperSheet,2020-11-06,11,0.0,,0.0,0.0
CopperSheet,2020-11-06,12,0.0,,0.0,0.0
CopperSheet,2020-11-06,13,0.0,,0.0,0.0
CopperSheet,2020-11-06,14,0.0,,0.0,0.0
CopperSheet,2020-11-06,15,0.0,,0.0,0.0
CopperSheet,2020-11-06,16,0.0,,0.0,0.0
CopperSheet,2020-11-06,17,19.429677,,0.0,0.0
CopperSheet,2020-11-06,18,27.274839,,0.0,0.0
CopperSheet,2020-11-06,19,36.123987,,0.0,0.0
CopperSheet,2020-11-06,20,23.129011,,0.0,0.0
CopperSheet,2020-11-06,21,23.07,,0.0,0.0
CopperSheet,2020-11-06,22,25.3,,0.0,0.0
CopperSheet,2020-11-06,23,21.116774,,0.0,0.0
CopperSheet,2020-11-06,24,19.034194,,0.0,0.0
CopperSheet,2020-11-07,1,25.3,,0.0,0.0
CopperSheet,2020-11-07,2,0.0,,0.0,0.0
CopperSheet,2020-11-07,3,0.0,,0.0,0.0
CopperSheet,2020-11-07,4,0.0,,0.0,0.0
CopperSheet,2020-11-07,5,0.0,,0.0,0.0
CopperSheet,2020-11-07,6,0.0,,0.0,0.0
CopperSheet,2020-11-07,7,0.0,,0.0,0.0
CopperSheet,2020-11-07,8,0.0,,0.0,0.0
CopperSheet,2020-11-07,9,0.0,,0.0,0.0
CopperSheet,2020-11-07,10,0.0,,0.0,0.0
CopperSheet,2020-11-07,11,0.0,,0.0,0.0
CopperSheet,2020-11-07,12,0.0,,0.0,0.0
CopperSheet,2020-11-07,13,0.0,,0.0,0.0
CopperSheet,2020-11-07,14,0.0,,0.0,0.0
CopperSheet,2020-11-07,15,0.0,,0.0,0.0
CopperSheet,2020-11-07,16,19.034194,,0.0,0.0
CopperSheet,2020-11-07,17,23.657742,,0.0,0.0
CopperSheet,2020-11-07,18,27.75487,,0.0,0.0
CopperSheet,2020-11-07,19,36.123987,,0.0,0.0
CopperSheet,2020-11-07,20,0.0,,0.0,0.0
CopperSheet,2020-11-07,21,0.0,,0.0,0.0
CopperSheet,2020-11-07,22,0.0,,0.0,0.0
CopperSheet,2020-11-07,23,0.0,,0.0,0.0
CopperSheet,2020-11-07,24,0.0,,0.0,0.0
CopperSheet,2020-11-08,1,19.034194,,0.0,0.0
CopperSheet,2020-11-08,2,20.419032,,0.0,0.0
CopperSheet,2020-11-08,3,0.0,,0.0,0.0
CopperSheet,2020-11-08,4,0.0,,0.0,0.0
CopperSheet,2020-11-08,5,0.0,,0.0,0.0
CopperSheet,2020-11-08,6,0.0,,0.0,0.0
CopperSheet,2020-11-08,7,0.0,,0.0,0.0
CopperSheet,2020-11-08,8,0.0,,0.0,0.0
CopperSheet,2020-11-08,9,0.0,,0.0,0.0
CopperSheet,2020-11-08,10,0.0,,0.0,0.0
CopperSheet,2020-11-08,11,0.0,,0.0,0.0
CopperSheet,2020-11-08,12,0.0,,0.0,0.0
CopperSheet,2020-11-08,13,0.0,,0.0,0.0
CopperSheet,2020-11-08,14,0.0,,0.0,0.0
CopperSheet,2020-11-08,15,0.0,,0.0,0.0
CopperSheet,2020-11-08,16,0.0,,0.0,0.0
CopperSheet,2020-11-08,17,20.4,,0.0,0.0
CopperSheet,2020-11-08,18,36.123987,,0.0,0.0
CopperSheet,2020-11-08,19,36.123987,,0.0,0.0
CopperSheet,2020-11-08,20,27.274839,,0.0,0.0
CopperSheet,2020-11-08,21,23.657742,,0.0,0.0
CopperSheet,2020-11-08,22,30.530146,,0.0,0.0
CopperSheet,2020-11-08,23,23.657742,,0.0,0.0
CopperSheet,2020-11-08,24,0.0,,0.0,0.0
CopperSheet,2020-11-09,1,0.0,,0.0,0.0
CopperSheet,2020-11-09,2,0.0,,0.0,0.0
CopperSheet,2020-11-09,3,0.0,,0.0,0.0
CopperSheet,2020-11-09,4,0.0,,0.0,0.0
CopperSheet,2020-11-09,5,0.0,,0.0,0.0
CopperSheet,2020-11-09,6,0.0,,0.0,0.0
CopperSheet,2020-11-09,7,25.3,,0.0,0.0
CopperSheet,2020-11-09,8,0.0,,0.0,0.0
CopperSheet,2020-11-09,9,0.0,,0.0,0.0
CopperSheet,2020-11-09,10,0.0,,0.0,0.0
CopperSheet,2020-11-09,11,0.0,,0.0,0.0
CopperSheet,2020-11-09,12,0.0,,0.0,0.0
CopperSheet,2020-11-09,13,0.0,,0.0,0.0
CopperSheet,2020-11-09,14,0.0,,0.0,0.0
CopperSheet,2020-11-09,15,0.0,,0.0,0.0
CopperSheet,2020-11-09,16,0.0,,0.0,0.0
CopperSheet,2020-11-09,17,19.034194,,0.0,0.0
CopperSheet,2020-11-09,18,26.324188,,0.0,0.0
CopperSheet,2020-11-09,19,36.123987,,0.0,0.0
CopperSheet,2020-11-09,20,36.123987,,0.0,0.0
CopperSheet,2020-11-09,21,26.790747,,0.0,0.0
CopperSheet,2020-11-09,22,23.206645,,0.0,0.0
CopperSheet,2020-11-09,23,21.843871,,0.0,0.0
CopperSheet,2020-11-09,24,18.573548,,0.0,0.0
CopperSheet,2020-11-10,1,18.573548,,0.0,0.0
CopperSheet,2020-11-10,2,0.0,,0.0,0.0
CopperSheet,2020-11-10,3,0.0,,0.0,0.0
CopperSheet,2020-11-10,4,0.0,,0.0,0.0
CopperSheet,2020-11-10,5,0.0,,0.0,0.0
CopperSheet,2020-11-10,6,0.0,,0.0,0.0
CopperSheet,2020-11-10,7,23.657742,,0.0,0.0
CopperSheet,2020-11-10,8,0.0,,0.0,0.0
CopperSheet,2020-11-10,9,0.0,,0.0,0.0
CopperSheet,2020-11-10,10,0.0,,0.0,0.0
CopperSheet,2020-11-10,11,0.0,,0.0,0.0
CopperSheet,2020-11-10,12,0.0,,0.0,0.0
CopperSheet,2020-11-10,13,0.0,,0.0,0.0
CopperSheet,2020-11-10,14,0.0,,0.0,0.0
CopperSheet,2020-11-10,15,21.843871,,0.0,0.0
CopperSheet,2020-11-10,16,18.573548,,0.0,0.0
CopperSheet,2020-11-10,17,21.843871,,0.0,0.0
CopperSheet,2020-11-10,18,33.947002,,0.0,0.0
CopperSheet,2020-11-10,19,36.123987,,0.0,0.0
CopperSheet,2020-11-10,20,26.324188,,0.0,0.0
CopperSheet,2020-11-10,21,23.206645,,0.0,0.0
CopperSheet,2020-11-10,22,22.732415,,0.0,0.0
CopperSheet,2020-11-10,23,0.0,,0.0,0.0
CopperSheet,2020-11-10,24,19.689677,,0.0,0.0
CopperSheet,2020-11-11,1,23.129011,,0.0,0.0
CopperSheet,2020-11-11,2,23.129011,,0.0,0.0
CopperSheet,2020-11-11,3,0.0,,0.0,0.0
CopperSheet,2020-11-11,4,19.034194,,0.0,0.0
CopperSheet,2020-11-11,5,23.129011,,0.0,0.0
CopperSheet,2020-11-11,6,26.790747,,0.0,0.0
CopperSheet,2020-11-11,7,36.123987,,0.0,0.0
CopperSheet,2020-11-11,8,30.530146,,0.0,0.0
CopperSheet,2020-11-11,9,0.0,,0.0,0.0
CopperSheet,2020-11-11,10,0.0,,0.0,0.0
CopperSheet,2020-11-11,11,0.0,,0.0,0.0
CopperSheet,2020-11-11,12,21.287742,,0.0,0.0
CopperSheet,2020-11-11,13,19.429677,,0.0,0.0
CopperSheet,2020-11-11,14,21.287742,,0.0,0.0
CopperSheet,2020-11-11,15,23.129011,,0.0,0.0
CopperSheet,2020-11-11,16,23.206645,,0.0,0.0
CopperSheet,2020-11-11,17,26.324188,,0.0,0.0
CopperSheet,2020-11-11,18,30.530146,,0.0,0.0
CopperSheet,2020-11-11,19,36.123987,,0.0,0.0
CopperSheet,2020-11-11,20,33.752674,,0.0,0.0
CopperSheet,2020-11-11,21,36.123987,,0.0,0.0
CopperSheet,2020-11-11,22,32.462075,,0.0,0.0
CopperSheet,2020-11-11,23,26.324188,,0.0,0.0
CopperSheet,2020-11-11,24,25.3,,0.0,0.0
CopperSheet,2020-11-12,1,25.908442,,0.0,0.0
CopperSheet,2020-11-12,2,27.274839,,0.0,0.0
CopperSheet,2020-11-12,3,33.035161,,0.0,0.0
CopperSheet,2020-11-12,4,26.324188,,0.0,0.0
CopperSheet,2020-11-12,5,24.617429,,0.0,0.0
CopperSheet,2020-11-12,6,27.050323,,0.0,0.0
CopperSheet,2020-11-12,7,26.324188,,0.0,0.0
CopperSheet,2020-11-12,8,21.843871,,0.0,0.0
CopperSheet,2020-11-12,9,0.0,,0.0,0.0
CopperSheet,2020-11-12,10,0.0,,0.0,0.0
CopperSheet,2020-11-12,11,0.0,,0.0,0.0
CopperSheet,2020-11-12,12,0.0,,0.0,0.0
CopperSheet,2020-11-12,13,0.0,,0.0,0.0
CopperSheet,2020-11-12,14,0.0,,0.0,0.0
CopperSheet,2020-11-12,15,18.861,,0.0,0.0
CopperSheet,2020-11-12,16,20.419032,,0.0,0.0
CopperSheet,2020-11-12,17,24.617429,,0.0,0.0
CopperSheet,2020-11-12,18,10000.0,,0.0,0.0
CopperSheet,2020-11-12,19,36.123987,,0.0,0.0
CopperSheet,2020-11-12,20,26.324188,,0.0,0.0
CopperSheet,2020-11-12,21,25.908442,,0.0,0.0
CopperSheet,2020-11-12,22,27.050323,,0.0,0.0
CopperSheet,2020-11-12,23,24.617429,,0.0,0.0
CopperSheet,2020-11-12,24,21.843871,,0.0,0.0
CopperSheet,2020-11-13,1,23.07,,0.0,0.0
CopperSheet,2020-11-13,2,23.07,,0.0,0.0
CopperSheet,2020-11-13,3,22.51634,,0.0,0.0
CopperSheet,2020-11-13,4,22.968387,,0.0,0.0
CopperSheet,2020-11-13,5,22.492903,,0.0,0.0
CopperSheet,2020-11-13,6,20.419032,,0.0,0.0
CopperSheet,2020-11-13,7,33.035161,,0.0,0.0
CopperSheet,2020-11-13,8,21.843871,,0.0,0.0
CopperSheet,2020-11-13,9,0.0,,0.0,0.0
CopperSheet,2020-11-13,10,0.0,,0.0,0.0
CopperSheet,2020-11-13,11,0.0,,0.0,0.0
CopperSheet,2020-11-13,12,0.0,,0.0,0.0
CopperSheet,2020-11-13,13,0.0,,0.0,0.0
CopperSheet,2020-11-13,14,0.0,,0.0,0.0
CopperSheet,2020-11-13,15,0.0,,0.0,0.0
CopperSheet,2020-11-13,16,0.0,,0.0,0.0
CopperSheet,2020-11-13,17,0.0,,0.0,0.0
CopperSheet,2020-11-13,18,22.968387,,0.0,0.0
CopperSheet,2020-11-13,19,20.4,,0.0,0.0
CopperSheet,2020-11-13,20,22.968387,,0.0,0.0
CopperSheet,2020-11-13,21,27.050323,,0.0,0.0
CopperSheet,2020-11-13,22,36.123987,,0.0,0.0
CopperSheet,2020-11-13,23,33.035161,,0.0,0.0
CopperSheet,2020-11-13,24,27.050323,,0.0,0.0
CopperSheet,2020-11-14,1,18.573548,,0.0,0.0
CopperSheet,2020-11-14,2,18.861,,0.0,0.0
CopperSheet,2020-11-14,3,18.573548,,0.0,0.0
CopperSheet,2020-11-14,4,18.861,,0.0,0.0
CopperSheet,2020-11-14,5,16.970779,,0.0,0.0
CopperSheet,2020-11-14,6,18.861,,0.0,0.0
CopperSheet,2020-11-14,7,19.689677,,0.0,0.0
CopperSheet,2020-11-14,8,0.0,,0.0,0.0
CopperSheet,2020-11-14,9,0.0,,0.0,0.0
CopperSheet,2020-11-14,10,0.0,,0.0,0.0
CopperSheet,2020-11-14,11,0.0,,0.0,0.0
CopperSheet,2020-11-14,12,0.0,,0.0,0.0
CopperSheet,2020-11-14,13,0.0,,0.0,0.0
CopperSheet,2020-11-14,14,0.0,,0.0,0.0
CopperSheet,2020-11-14,15,0.0,,0.0,0.0
CopperSheet,2020-11-14,16,0.0,,0.0,0.0
CopperSheet,2020-11-14,17,18.573548,,0.0,0.0
CopperSheet,2020-11-14,18,22.968387,,0.0,0.0
CopperSheet,2020-11-14,19,36.123987,,0.0,0.0
CopperSheet,2020-11-14,20,27.050323,,0.0,0.0
CopperSheet,2020-11-14,21,19.689677,,0.0,0.0
CopperSheet,2020-11-14,22,23.129011,,0.0,0.0
CopperSheet,2020-11-14,23,20.419032,,0.0,0.0
CopperSheet,2020-11-14,24,20.419032,,0.0,0.0
CopperSheet,2020-11-15,1,0.0,,0.0,0.0
CopperSheet,2020-11-15,2,0.0,,0.0,0.0
CopperSheet,2020-11-15,3,0.0,,0.0,0.0
CopperSheet,2020-11-15,4,0.0,,0.0,0.0
CopperSheet,2020-11-15,5,0.0,,0.0,0.0
CopperSheet,2020-11-15,6,0.0,,0.0,0.0
CopperSheet,2020-11-15,7,0.0,,0.0,0.0
CopperSheet,2020-11-15,8,0.0,,0.0,0.0
CopperSheet,2020-11-15,9,0.0,,0.0,0.0
CopperSheet,2020-11-15,10,0.0,,0.0,0.0
CopperSheet,2020-11-15,11,0.0,,0.0,0.0
CopperSheet,2020-11-15,12,0.0,,0.0,0.0
CopperSheet,2020-11-15,13,0.0,,0.0,0.0
CopperSheet,2020-11-15,14,0.0,,0.0,0.0
CopperSheet,2020-11-15,15,0.0,,0.0,0.0
CopperSheet,2020-11-15,16,0.0,,0.0,0.0
CopperSheet,2020-11-15,17,0.0,,0.0,0.0
CopperSheet,2020-11-15,18,18.573548,,0.0,0.0
CopperSheet,2020-11-15,19,33.035161,,0.0,0.0
CopperSheet,2020-11-15,20,36.123987,,0.0,0.0
CopperSheet,2020-11-15,21,20.419032,,0.0,0.0
CopperSheet,2020-11-15,22,20.419032,,0.0,0.0
CopperSheet,2020-11-15,23,19.429677,,0.0,0.0
CopperSheet,2020-11-15,24,23.129011,,0.0,0.0
CopperSheet,2020-11-16,1,19.034194,,0.0,0.0
CopperSheet,2020-11-16,2,0.0,,0.0,0.0
CopperSheet,2020-11-16,3,0.0,,0.0,0.0
CopperSheet,2020-11-16,4,0.0,,0.0,0.0
CopperSheet,2020-11-16,5,0.0,,0.0,0.0
CopperSheet,2020-11-16,6,0.0,,0.0,0.0
CopperSheet,2020-11-16,7,36.123987,,0.0,0.0
CopperSheet,2020-11-16,8,36.123987,,0.0,0.0
CopperSheet,2020-11-16,9,20.4,,0.0,0.0
CopperSheet,2020-11-16,10,0.0,,0.0,0.0
CopperSheet,2020-11-16,11,0.0,,0.0,0.0
CopperSheet,2020-11-16,12,0.0,,0.0,0.0
CopperSheet,2020-11-16,13,0.0,,0.0,0.0
CopperSheet,2020-11-16,14,0.0,,0.0,0.0
CopperSheet,2020-11-16,15,0.0,,0.0,0.0
CopperSheet,2020-11-16,16,0.0,,0.0,0.0
CopperSheet,2020-11-16,17,0.0,,0.0,0.0
CopperSheet,2020-11-16,18,10000.0,,0.0,0.0
CopperSheet,2020-11-16,19,36.123987,,0.0,0.0
CopperSheet,2020-11-16,20,27.050323,,0.0,0.0
CopperSheet,2020-11-16,21,26.324188,,0.0,0.0
CopperSheet,2020-11-16,22,25.3,,0.0,0.0
CopperSheet,2020-11-16,23,27.050323,,0.0,0.0
CopperSheet,2020-11-16,24,20.4,,0.0,0.0
CopperSheet,2020-11-17,1,0.0,,0.0,0.0
CopperSheet,2020-11-17,2,8.1,,0.0,0.0
CopperSheet,2020-11-17,3,0.0,,0.0,0.0
CopperSheet,2020-11-17,4,0.0,,0.0,0.0
CopperSheet,2020-11-17,5,0.0,,0.0,0.0
CopperSheet,2020-11-17,6,0.0,,0.0,0.0
CopperSheet,2020-11-17,7,21.843871,,0.0,0.0
CopperSheet,2020-11-17,8,19.689677,,0.0,0.0
CopperSheet,2020-11-17,9,0.0,,0.0,0.0
CopperSheet,2020-11-17,10,0.0,,0.0,0.0
CopperSheet,2020-11-17,11,0.0,,0.0,0.0
CopperSheet,2020-11-17,12,0.0,,0.0,0.0
CopperSheet,2020-11-17,13,0.0,,0.0,0.0
CopperSheet,2020-11-17,14,19.429677,,0.0,0.0
CopperSheet,2020-11-17,15,20.419032,,0.0,0.0
CopperSheet,2020-11-17,16,20.419032,,0.0,0.0
CopperSheet,2020-11-17,17,21.843871,,0.0,0.0
CopperSheet,2020-11-17,18,26.755844,,0.0,0.0
CopperSheet,2020-11-17,19,33.947002,,0.0,0.0
CopperSheet,2020-11-17,20,36.123987,,0.0,0.0
CopperSheet,2020-11-17,21,32.462075,,0.0,0.0
CopperSheet,2020-11-17,22,27.75487,,0.0,0.0
CopperSheet,2020-11-17,23,22.576985,,0.0,0.0
CopperSheet,2020-11-17,24,19.689677,,0.0,0.0
CopperSheet,2020-11-18,1,23.07,,0.0,0.0
CopperSheet,2020-11-18,2,20.419032,,0.0,0.0
CopperSheet,2020-11-18,3,20.419032,,0.0,0.0
CopperSheet,2020-11-18,4,0.0,,0.0,0.0
CopperSheet,2020-11-18,5,0.0,,0.0,0.0
CopperSheet,2020-11-18,6,0.0,,0.0,0.0
CopperSheet,2020-11-18,7,23.07,,0.0,0.0
CopperSheet,2020-11-18,8,19.689677,,0.0,0.0
CopperSheet,2020-11-18,9,0.0,,0.0,0.0
CopperSheet,2020-11-18,10,0.0,,0.0,0.0
CopperSheet,2020-11-18,11,0.0,,0.0,0.0
CopperSheet,2020-11-18,12,0.0,,0.0,0.0
CopperSheet,2020-11-18,13,0.0,,0.0,0.0
CopperSheet,2020-11-18,14,0.0,,0.0,0.0
CopperSheet,2020-11-18,15,0.0,,0.0,0.0
CopperSheet,2020-11-18,16,0.0,,0.0,0.0
CopperSheet,2020-11-18,17,0.0,,0.0,0.0
CopperSheet,2020-11-18,18,24.617429,,0.0,0.0
CopperSheet,2020-11-18,19,33.035161,,0.0,0.0
CopperSheet,2020-11-18,20,24.617429,,0.0,0.0
CopperSheet,2020-11-18,21,26.324188,,0.0,0.0
CopperSheet,2020-11-18,22,24.617429,,0.0,0.0
CopperSheet,2020-11-18,23,36.123987,,0.0,0.0
CopperSheet,2020-11-18,24,19.034194,,0.0,0.0
CopperSheet,2020-11-19,1,0.0,,0.0,0.0
CopperSheet,2020-11-19,2,0.0,,0.0,0.0
CopperSheet,2020-11-19,3,0.0,,0.0,0.0
CopperSheet,2020-11-19,4,18.072549,,0.0,0.0
CopperSheet,2020-11-19,5,20.419032,,0.0,0.0
CopperSheet,2020-11-19,6,24.617429,,0.0,0.0
CopperSheet,2020-11-19,7,26.324188,,0.0,0.0
CopperSheet,2020-11-19,8,36.123987,,0.0,0.0
CopperSheet,2020-11-19,9,0.0,,0.0,0.0
CopperSheet,2020-11-19,10,0.0,,0.0,0.0
CopperSheet,2020-11-19,11,0.0,,0.0,0.0
CopperSheet,2020-11-19,12,0.0,,0.0,0.0
CopperSheet,2020-11-19,13,19.429677,,0.0,0.0
CopperSheet,2020-11-19,14,22.968387,,0.0,0.0
CopperSheet,2020-11-19,15,23.07,,0.0,0.0
CopperSheet,2020-11-19,16,24.617429,,0.0,0.0
CopperSheet,2020-11-19,17,23.129011,,0.0,0.0
CopperSheet,2020-11-19,18,33.752674,,0.0,0.0
CopperSheet,2020-11-19,19,36.123987,,0.0,0.0
CopperSheet,2020-11-19,20,33.752674,,0.0,0.0
CopperSheet,2020-11-19,21,26.790747,,0.0,0.0
CopperSheet,2020-11-19,22,26.755844,,0.0,0.0
CopperSheet,2020-11-19,23,30.530146,,0.0,0.0
CopperSheet,2020-11-19,24,26.755844,,0.0,0.0
CopperSheet,2020-11-20,1,23.657742,,0.0,0.0
CopperSheet,2020-11-20,2,23.206645,,0.0,0.0
CopperSheet,2020-11-20,3,23.129011,,0.0,0.0
CopperSheet,2020-11-20,4,23.129011,,0.0,0.0
CopperSheet,2020-11-20,5,23.206645,,0.0,0.0
CopperSheet,2020-11-20,6,26.324188,,0.0,0.0
CopperSheet,2020-11-20,7,33.947002,,0.0,0.0
CopperSheet,2020-11-20,8,30.530146,,0.0,0.0
CopperSheet,2020-11-20,9,19.689677,,0.0,0.0
CopperSheet,2020-11-20,10,0.0,,0.0,0.0
CopperSheet,2020-11-20,11,0.0,,0.0,0.0
CopperSheet,2020-11-20,12,0.0,,0.0,0.0
CopperSheet,2020-11-20,13,0.0,,0.0,0.0
CopperSheet,2020-11-20,14,0.0,,0.0,0.0
CopperSheet,2020-11-20,15,14.191503,,0.0,0.0
CopperSheet,2020-11-20,16,19.689677,,0.0,0.0
CopperSheet,2020-11-20,17,23.07,,0.0,0.0
CopperSheet,2020-11-20,18,32.462075,,0.0,0.0
CopperSheet,2020-11-20,19,36.123987,,0.0,0.0
CopperSheet,2020-11-20,20,33.947002,,0.0,0.0
CopperSheet,2020-11-20,21,30.530146,,0.0,0.0
CopperSheet,2020-11-20,22,27.75487,,0.0,0.0
CopperSheet,2020-11-20,23,26.790747,,0.0,0.0
CopperSheet,2020-11-20,24,26.324188,,0.0,0.0
CopperSheet,2020-11-21,1,26.790747,,0.0,0.0
CopperSheet,2020-11-21,2,30.530146,,0.0,0.0
CopperSheet,2020-11-21,3,26.790747,,0.0,0.0
CopperSheet,2020-11-21,4,26.324188,,0.0,0.0
CopperSheet,2020-11-21,5,26.790747,,0.0,0.0
CopperSheet,2020-11-21,6,26.790747,,0.0,0.0
CopperSheet,2020-11-21,7,27.050323,,0.0,0.0
CopperSheet,2020-11-21,8,25.908442,,0.0,0.0
CopperSheet,2020-11-21,9,19.034194,,0.0,0.0
CopperSheet,2020-11-21,10,0.0,,0.0,0.0
CopperSheet,2020-11-21,11,0.0,,0.0,0.0
CopperSheet,2020-11-21,12,0.0,,0.0,0.0
CopperSheet,2020-11-21,13,0.0,,0.0,0.0
CopperSheet,2020-11-21,14,0.0,,0.0,0.0
CopperSheet,2020-11-21,15,16.970779,,0.0,0.0
CopperSheet,2020-11-21,16,19.689677,,0.0,0.0
CopperSheet,2020-11-21,17,23.657742,,0.0,0.0
CopperSheet,2020-11-21,18,10000.0,,0.0,0.0
CopperSheet,2020-11-21,19,33.035161,,0.0,0.0
CopperSheet,2020-11-21,20,25.3,,0.0,0.0
CopperSheet,2020-11-21,21,27.27451,,0.0,0.0
CopperSheet,2020-11-21,22,36.123987,,0.0,0.0
CopperSheet,2020-11-21,23,26.324188,,0.0,0.0
CopperSheet,2020-11-21,24,27.050323,,0.0,0.0
CopperSheet,2020-11-22,1,24.617429,,0.0,0.0
CopperSheet,2020-11-22,2,23.07,,0.0,0.0
CopperSheet,2020-11-22,3,23.07,,0.0,0.0
CopperSheet,2020-11-22,4,22.968387,,0.0,0.0
CopperSheet,2020-11-22,5,20.419032,,0.0,0.0
CopperSheet,2020-11-22,6,20.419032,,0.0,0.0
CopperSheet,2020-11-22,7,22.968387,,0.0,0.0
CopperSheet,2020-11-22,8,21.843871,,0.0,0.0
CopperSheet,2020-11-22,9,0.0,,0.0,0.0
CopperSheet,2020-11-22,10,0.0,,0.0,0.0
CopperSheet,2020-11-22,11,0.0,,0.0,0.0
CopperSheet,2020-11-22,12,0.0,,0.0,0.0
CopperSheet,2020-11-22,13,0.0,,0.0,0.0
CopperSheet,2020-11-22,14,0.0,,0.0,0.0
CopperSheet,2020-11-22,15,0.0,,0.0,0.0
CopperSheet,2020-11-22,16,0.0,,0.0,0.0
CopperSheet,2020-11-22,17,18.463399,,0.0,0.0
CopperSheet,2020-11-22,18,22.51634,,0.0,0.0
CopperSheet,2020-11-22,19,33.035161,,0.0,0.0
CopperSheet,2020-11-22,20,23.657742,,0.0,0.0
CopperSheet,2020-11-22,21,20.846104,,0.0,0.0
CopperSheet,2020-11-22,22,23.657742,,0.0,0.0
CopperSheet,2020-11-22,23,19.689677,,0.0,0.0
CopperSheet,2020-11-22,24,19.034194,,0.0,0.0
CopperSheet,2020-11-23,1,0.0,,0.0,0.0
CopperSheet,2020-11-23,2,0.0,,0.0,0.0
CopperSheet,2020-11-23,3,0.0,,0.0,0.0
CopperSheet,2020-11-23,4,0.0,,0.0,0.0
CopperSheet,2020-11-23,5,18.573548,,0.0,0.0
CopperSheet,2020-11-23,6,19.689677,,0.0,0.0
CopperSheet,2020-11-23,7,27.274839,,0.0,0.0
CopperSheet,2020-11-23,8,27.050323,,0.0,0.0
CopperSheet,2020-11-23,9,0.0,,0.0,0.0
CopperSheet,2020-11-23,10,0.0,,0.0,0.0
CopperSheet,2020-11-23,11,0.0,,0.0,0.0
CopperSheet,2020-11-23,12,18.463399,,0.0,0.0
CopperSheet,2020-11-23,13,21.843871,,0.0,0.0
CopperSheet,2020-11-23,14,25.3,,0.0,0.0
CopperSheet,2020-11-23,15,27.27451,,0.0,0.0
CopperSheet,2020-11-23,16,27.274839,,0.0,0.0
CopperSheet,2020-11-23,17,25.3,,0.0,0.0
CopperSheet,2020-11-23,18,31.727391,,0.0,0.0
CopperSheet,2020-11-23,19,33.947002,,0.0,0.0
CopperSheet,2020-11-23,20,36.123987,,0.0,0.0
CopperSheet,2020-11-23,21,33.752674,,0.0,0.0
CopperSheet,2020-11-23,22,32.462075,,0.0,0.0
CopperSheet,2020-11-23,23,27.274839,,0.0,0.0
CopperSheet,2020-11-23,24,27.050323,,0.0,0.0
CopperSheet,2020-11-24,1,27.050323,,0.0,0.0
CopperSheet,2020-11-24,2,27.050323,,0.0,0.0
CopperSheet,2020-11-24,3,27.050323,,0.0,0.0
CopperSheet,2020-11-24,4,19.689677,,0.0,0.0
CopperSheet,2020-11-24,5,0.0,,0.0,0.0
CopperSheet,2020-11-24,6,0.0,,0.0,0.0
CopperSheet,2020-11-24,7,18.573548,,0.0,0.0
